id	custAge	profession	marital	schooling	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	pmonths	pastEmail	'prediction	'predicted	responded
1229	29	admin.	single	basic.9y	no	yes	no	cellular	may	mon	4	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	999	3	0.896036	no	no
1230	30	admin.	married	university.degree	unknown	yes	yes	cellular	aug	mon	9	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.966132	no	no
1231	?	technician	married	university.degree	unknown	yes	no	cellular	jul	thu	1	999	0	nonexistent	-2.9	92.469	-33.6	1.072	5076.2	999	0	0.591055	no	no
1232	?	retired	divorced	basic.4y	no	no	no	cellular	nov	fri	2	999	0	nonexistent	-3.4	92.649	-30.1	0.718	5017.5	999	0	0.311954	no	no
1233	29	admin.	single	university.degree	no	yes	no	cellular	jun	mon	4	999	0	nonexistent	-2.9	92.963	-40.8	1.281	5076.2	999	0	0.346568	no	no
1234	38	admin.	single	?	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.899427	no	no
1235	32	services	married	?	no	yes	no	cellular	jul	?	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.909843	no	no
1236	50	self-employed	married	university.degree	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.920042	no	no
1237	45	housemaid	married	university.degree	unknown	yes	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.937641	no	no
1238	?	services	married	high.school	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.953822	no	no
1239	46	blue-collar	married	basic.6y	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.83633	no	no
1240	35	admin.	single	high.school	no	no	yes	cellular	aug	thu	1	999	1	failure	-2.9	92.201	-31.4	0.873	5076.2	999	0	0.641181	no	no
1241	37	admin.	married	?	no	no	no	cellular	aug	?	1	999	0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	999	0	0.42842	no	no
1242	30	technician	single	?	no	yes	no	cellular	may	wed	3	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	999	0	0.760832	no	no
1243	57	technician	married	?	unknown	no	no	telephone	aug	tue	7	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.980974	no	no
1244	?	unemployed	married	high.school	unknown	yes	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.957649	no	no
1245	38	admin.	married	high.school	no	yes	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.89051	no	no
1246	32	self-employed	single	university.degree	no	yes	no	cellular	sep	wed	1	999	0	nonexistent	-3.4	92.379	-29.8	0.781	5017.5	999	0	-0.09095	yes	no
1247	28	blue-collar	single	basic.4y	no	yes	no	cellular	may	?	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.785295	no	no
1248	25	services	single	?	no	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.757832	no	no
1249	41	blue-collar	married	basic.4y	no	no	no	cellular	nov	?	3	999	1	failure	-0.1	93.2	-42	4.076	5195.8	999	2	0.966295	no	no
1250	42	admin.	single	university.degree	no	no	no	cellular	jul	tue	4	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.8575	no	no
1251	48	retired	married	basic.4y	unknown	no	yes	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.937458	no	no
1252	55	blue-collar	married	basic.4y	unknown	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.947868	no	no
1253	34	unknown	married	basic.4y	no	yes	yes	cellular	apr	thu	4	999	0	nonexistent	-1.8	93.075	-47.1	1.406	5099.1	999	0	0.764009	no	no
1254	32	services	married	?	no	no	no	telephone	may	fri	5	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.94027	no	no
1255	33	blue-collar	single	?	unknown	yes	no	telephone	jun	?	3	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.91532	no	no
1256	43	admin.	single	high.school	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.701084	no	no
1257	34	services	single	basic.9y	no	yes	yes	cellular	nov	?	1	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	0.936261	no	no
1258	?	unemployed	married	basic.9y	no	no	yes	cellular	apr	mon	1	9	1	success	-1.8	93.075	-47.1	1.466	5099.1	0.3	2	-0.037586	yes	no
1259	?	admin.	married	high.school	no	unknown	unknown	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.931785	no	no
1260	?	management	divorced	?	no	no	no	cellular	jul	mon	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.885428	no	no
1261	38	admin.	married	?	no	yes	no	telephone	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.941107	no	no
1262	38	services	single	high.school	unknown	yes	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.918618	no	no
1263	?	technician	single	professional.course	no	no	no	cellular	may	wed	1	999	1	failure	-1.8	92.893	-46.2	1.334	5099.1	999	2	0.868781	no	no
1264	33	blue-collar	single	basic.4y	no	no	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.752971	no	no
1265	55	entrepreneur	married	professional.course	unknown	yes	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.872313	no	no
1266	55	housemaid	married	?	no	yes	no	cellular	apr	mon	1	999	0	nonexistent	-1.8	93.075	-47.1	1.466	5099.1	999	0	0.66915	no	no
1267	37	management	married	university.degree	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.879771	no	no
1268	35	management	married	university.degree	no	no	no	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	999	2	0.87117	no	no
1269	?	blue-collar	married	basic.4y	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191	999	0	0.927681	no	no
1270	?	entrepreneur	married	university.degree	no	no	no	telephone	may	mon	39	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.97745	no	no
1271	47	entrepreneur	married	university.degree	no	yes	yes	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	999	0	0.917053	no	no
1272	?	management	married	basic.9y	no	yes	yes	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	999	0	0.894849	no	no
1273	?	admin.	divorced	university.degree	no	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.91292	no	no
1274	32	admin.	single	high.school	no	yes	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.836767	no	no
1275	?	admin.	divorced	?	no	yes	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.934465	no	no
1276	40	admin.	married	?	no	no	no	cellular	aug	mon	12	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.946051	no	no
1277	35	management	married	university.degree	no	no	no	cellular	nov	tue	1	3	2	success	-3.4	92.649	-30.1	0.716	5017.5	0.1	10	-0.264545	yes	no
1278	29	services	married	high.school	no	yes	no	cellular	nov	thu	4	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.924329	no	no
1279	?	services	single	high.school	no	yes	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.902633	no	no
1280	29	technician	single	high.school	no	yes	no	cellular	aug	tue	6	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.927622	no	no
1281	31	admin.	married	unknown	no	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.610957	no	no
1282	40	entrepreneur	divorced	?	no	no	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	999	0	0.886015	no	no
1283	41	blue-collar	married	basic.9y	unknown	yes	no	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.58672	no	no
1284	45	self-employed	divorced	university.degree	no	no	yes	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.794925	no	no
1285	34	admin.	single	university.degree	no	yes	no	cellular	may	fri	5	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.717557	no	no
1286	?	technician	single	professional.course	no	no	no	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.932962	no	no
1287	?	admin.	married	?	no	yes	no	telephone	aug	mon	1	999	0	nonexistent	-1.7	94.027	-38.3	0.888	4991.6	999	0	0.22739	no	no
1288	35	technician	married	?	no	yes	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.898779	no	no
1289	37	admin.	single	?	no	yes	no	telephone	jun	tue	1	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.855159	no	no
1290	56	admin.	single	university.degree	no	yes	no	cellular	mar	wed	1	999	1	failure	-1.8	93.369	-34.8	0.634	5008.7	999	1	0.023556	no	no
1291	36	admin.	divorced	university.degree	no	no	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.910209	no	no
1292	24	admin.	single	high.school	unknown	yes	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	999	0	0.912872	no	no
1293	25	entrepreneur	single	basic.9y	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.82278	no	no
1294	24	blue-collar	married	?	no	no	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.862612	no	no
1295	51	admin.	married	?	no	no	no	telephone	jun	?	12	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	999	0	0.926491	no	no
1296	31	admin.	divorced	high.school	no	no	no	telephone	may	?	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.934404	no	no
1297	27	technician	single	university.degree	no	yes	no	cellular	aug	thu	3	999	5	failure	-1.7	94.027	-38.3	0.904	4991.6	999	5	0.399362	no	no
1298	?	blue-collar	married	?	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.90379	no	no
1299	42	admin.	single	university.degree	no	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191	999	0	0.896052	no	no
1300	44	technician	married	professional.course	no	no	no	cellular	aug	wed	9	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.938007	no	no
1301	?	management	single	university.degree	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.897847	no	no
1302	42	admin.	married	?	no	no	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	0.909061	no	no
1303	42	services	married	high.school	unknown	yes	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.945247	no	no
1304	?	blue-collar	divorced	unknown	unknown	no	no	cellular	jul	wed	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.852828	no	no
1305	49	blue-collar	married	?	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.936452	no	no
1306	41	blue-collar	married	basic.4y	no	yes	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	999	0	0.904087	no	no
1307	33	blue-collar	married	basic.9y	no	yes	no	cellular	jul	thu	9	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.896321	no	no
1308	59	retired	married	basic.4y	no	no	no	telephone	jul	thu	27	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.975493	no	no
1309	42	blue-collar	married	basic.4y	unknown	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	999	0	0.932995	no	no
1310	33	blue-collar	married	basic.9y	no	yes	yes	cellular	may	tue	4	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.790784	no	no
1311	?	admin.	single	university.degree	no	no	yes	cellular	may	thu	2	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.874312	no	no
1312	36	admin.	single	university.degree	no	yes	no	cellular	may	thu	8	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	999	1	0.878482	no	no
1313	41	admin.	divorced	university.degree	no	no	no	telephone	nov	thu	4	999	1	failure	-0.1	93.2	-42	4.076	5195.8	999	4	0.981375	no	no
1314	49	blue-collar	married	basic.9y	no	no	no	cellular	nov	fri	5	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.896304	no	no
1315	52	services	married	high.school	unknown	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.958296	no	no
1316	?	admin.	single	?	no	yes	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.911878	no	no
1317	25	technician	single	university.degree	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.924206	no	no
1318	32	admin.	single	university.degree	no	no	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.873416	no	no
1319	37	entrepreneur	married	?	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42	4.191	5195.8	999	0	0.888098	no	no
1320	36	services	married	basic.9y	no	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	999	0	0.796145	no	no
1321	46	technician	married	basic.9y	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.934909	no	no
1322	?	retired	divorced	university.degree	unknown	no	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.940914	no	no
1323	34	admin.	single	high.school	no	yes	no	telephone	jun	fri	16	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	999	0	0.908541	no	no
1324	29	admin.	married	basic.6y	no	yes	no	cellular	may	fri	6	999	1	failure	-1.8	92.893	-46.2	1.25	5099.1	999	2	0.865932	no	no
1325	30	admin.	single	university.degree	no	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.896872	no	no
1326	?	student	single	?	no	yes	no	telephone	apr	fri	5	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.570118	no	no
1327	33	services	married	high.school	no	yes	no	cellular	may	fri	2	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.776911	no	no
1328	45	admin.	married	unknown	unknown	no	no	cellular	aug	thu	14	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	999	0	0.942048	no	no
1329	44	blue-collar	married	basic.4y	unknown	no	no	telephone	may	tue	10	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.9658	no	no
1330	35	admin.	single	?	no	yes	yes	cellular	aug	thu	1	999	0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	999	0	0.383024	no	no
1331	52	services	divorced	basic.6y	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.92736	no	no
1332	36	admin.	single	university.degree	no	yes	no	telephone	may	?	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.917913	no	no
1333	38	blue-collar	single	high.school	no	no	no	cellular	may	fri	2	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	999	0	0.66909	no	no
1334	46	management	married	?	unknown	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.941184	no	no
1335	25	blue-collar	married	basic.9y	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.917082	no	no
1336	33	entrepreneur	single	university.degree	no	yes	no	cellular	nov	tue	1	999	1	failure	-0.1	93.2	-42	4.153	5195.8	999	1	0.925194	no	no
1337	27	admin.	single	university.degree	no	yes	no	cellular	may	fri	1	999	1	failure	-1.8	92.893	-46.2	1.259	5099.1	999	1	0.834627	no	no
1338	?	blue-collar	single	basic.9y	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191	999	0	0.898557	no	no
1339	?	technician	single	?	unknown	no	yes	cellular	aug	tue	3	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.95539	no	no
1340	35	management	single	?	no	no	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.699969	no	no
1341	31	technician	married	university.degree	no	no	no	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.931895	no	no
1342	54	housemaid	divorced	?	no	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.946337	no	no
1343	52	admin.	married	?	no	no	no	telephone	sep	tue	13	14	2	failure	-3.4	92.379	-29.8	0.819	5017.5	0.466667	10	0.334261	no	no
1344	33	technician	married	?	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.933421	no	no
1345	52	management	married	university.degree	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42	4.191	5195.8	999	0	0.903148	no	no
1346	33	technician	married	university.degree	no	yes	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.921117	no	no
1347	42	blue-collar	married	basic.4y	unknown	no	no	telephone	may	thu	3	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191	999	0	0.958101	no	no
1348	29	technician	single	professional.course	no	no	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.916556	no	no
1349	39	blue-collar	married	?	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.905622	no	no
1350	35	blue-collar	married	basic.6y	no	yes	no	cellular	may	wed	2	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	999	3	0.838221	no	no
1351	38	technician	married	?	no	yes	yes	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.406	5099.1	999	0	0.616478	no	no
1352	?	technician	single	?	no	yes	yes	cellular	mar	mon	1	999	0	nonexistent	-1.8	92.843	-50	1.811	5099.1	999	0	0.388447	no	no
1353	36	admin.	single	?	no	yes	no	cellular	nov	wed	4	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	0.88157	no	no
1354	47	services	married	high.school	unknown	yes	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	999	0	0.927181	no	no
1355	?	management	married	?	unknown	no	no	cellular	may	tue	2	999	1	failure	-1.8	92.893	-46.2	1.344	5099.1	999	3	0.913786	no	no
1356	29	technician	single	professional.course	no	no	no	cellular	aug	?	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.927202	no	no
1357	33	services	single	basic.6y	unknown	no	no	cellular	may	?	4	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	999	0	0.859611	no	no
1358	38	admin.	single	university.degree	no	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.832991	no	no
1359	40	technician	married	basic.9y	no	yes	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.94125	no	no
1360	36	technician	single	?	no	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.74989	no	no
1361	31	technician	married	university.degree	no	no	no	telephone	nov	mon	4	999	0	nonexistent	-3.4	92.649	-30.1	0.714	5017.5	999	0	0.747447	no	no
1362	43	admin.	married	high.school	no	yes	yes	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.873277	no	no
1363	?	admin.	married	university.degree	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	999	0	0.880349	no	no
1364	43	technician	married	professional.course	no	no	no	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.435	5099.1	999	0	0.547922	no	no
1365	41	entrepreneur	divorced	basic.9y	no	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	999	0	0.853673	no	no
1366	?	technician	married	?	no	yes	yes	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.902647	no	no
1367	29	admin.	single	?	no	yes	yes	cellular	aug	fri	3	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.911603	no	no
1368	41	services	married	high.school	no	yes	no	cellular	apr	thu	2	999	0	nonexistent	-1.8	93.075	-47.1	1.41	5099.1	999	0	0.567204	no	no
1369	36	blue-collar	single	?	no	yes	no	telephone	may	wed	4	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.899636	no	no
1370	32	technician	married	high.school	unknown	yes	no	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.961097	no	no
1371	?	blue-collar	married	high.school	no	no	no	cellular	apr	fri	6	999	3	failure	-1.8	93.075	-47.1	1.4	5099.1	999	12	0.805038	no	no
1372	35	blue-collar	married	basic.4y	no	yes	yes	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.816274	no	no
1373	?	blue-collar	married	basic.4y	unknown	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	0.948658	no	no
1374	39	admin.	married	high.school	no	no	no	cellular	sep	mon	2	999	0	nonexistent	-3.4	92.379	-29.8	0.771	5017.5	999	0	0.032028	no	no
1375	?	technician	married	?	unknown	yes	no	cellular	nov	tue	3	999	0	nonexistent	-0.1	93.2	-42	4.153	5195.8	999	0	0.944011	no	no
1376	34	admin.	single	university.degree	no	yes	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.846158	no	no
1377	34	admin.	divorced	?	no	yes	no	cellular	aug	fri	5	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.915444	no	no
1378	36	blue-collar	married	?	no	yes	no	cellular	may	thu	3	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.733888	no	no
1379	46	housemaid	married	high.school	no	yes	no	cellular	aug	?	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	999	0	0.948581	no	no
1380	48	admin.	divorced	university.degree	no	no	no	cellular	may	mon	5	999	1	failure	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.896412	no	no
1381	?	blue-collar	married	?	no	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.752828	no	no
1382	37	technician	married	?	no	yes	no	telephone	may	thu	3	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.938733	no	no
1383	34	entrepreneur	married	?	unknown	yes	no	cellular	aug	wed	10	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.940522	no	no
1384	?	blue-collar	single	basic.9y	unknown	unknown	unknown	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.909032	no	no
1385	35	blue-collar	single	basic.9y	no	yes	no	cellular	may	fri	2	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.688434	no	no
1386	40	technician	married	?	no	no	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42	4.191	5195.8	999	0	0.927506	no	no
1387	30	blue-collar	single	university.degree	no	no	no	cellular	mar	fri	1	999	0	nonexistent	-1.8	92.843	-50	1.531	5099.1	999	0	0.040388	no	no
1388	?	admin.	single	unknown	no	no	no	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191	999	0	0.866902	no	no
1389	?	self-employed	married	high.school	no	yes	yes	cellular	may	thu	5	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.825493	no	no
